sample_id,price
217881,14.7
84718,18.4
274713,10.3
75546,13.5
194874,10.9
143619,52.5
123077,41.0
224019,21.6
140521,13.2
173623,26.0
101044,29.3
49205,11.6
86551,31.5
120795,20.5
134255,22.5
6670,26.0
269552,20.7
4191,21.5
108038,11.1
196711,34.4
13934,30.9
4024,29.5
265887,16.5
138650,30.6
16394,21.7
58350,22.7
267313,31.3
110865,29.6
1580,46.9
258706,13.2
112191,22.9
183640,28.5
122075,27.9
180989,13.0
187638,17.0
238025,15.2
62529,17.9
230571,14.6
229677,15.4
53735,12.3
291488,16.9
116114,27.3
245624,27.3
189116,33.9
51010,12.8
217067,32.8
132517,15.3
68708,18.1
151961,37.5
45008,11.4
216372,22.5
95317,20.3
229562,16.9
91172,33.3
244523,26.2
133833,13.3
268672,38.1
75902,20.6
161885,18.5
83944,39.8
288411,26.4
177149,17.8
289273,15.3
192462,23.4
214196,32.7
200917,31.3
55765,23.9
26487,10.7
207183,46.3
216445,26.7
135213,16.6
288789,13.1
267436,27.8
282970,16.2
192133,26.2
77244,12.3
239547,33.4
78958,19.4
114208,44.6
106222,32.6
299028,24.6
176620,21.0
235397,35.0
204850,39.8
115903,20.4
101997,9.15
63317,21.5
100996,22.8
124629,28.6
23651,28.2
229036,30.3
108292,10.6
70670,11.1
50980,30.1
168087,13.6
81517,20.1
13191,21.8
189382,22.0
227975,22.1
185749,22.9
25126,10.4
259618,29.7
127516,20.5
205421,41.4
96593,18.3
104258,17.2
223139,27.9
11904,16.0
37786,18.0
62006,13.0
59818,30.5
253323,18.8
131710,12.1
265359,18.6
156761,16.2
236069,22.6
106999,31.4
258871,12.4
193070,29.7
73293,29.0
80251,18.4
187862,28.1
208647,19.4
233429,28.0
235505,27.6
239843,19.9
134334,30.1
257644,15.8
144415,15.4
84696,22.4
156068,12.7
53315,22.4
59012,23.7
155259,21.3
211895,23.3
133748,9.72
95876,13.1
250723,47.9
76792,13.9
267915,20.6
41496,19.0
130258,17.3
121598,26.7
9884,41.0
84157,24.1
284318,9.81
68445,25.3
292913,21.9
42069,10.1
94193,24.7
162275,32.3
269435,17.0
286210,15.6
190154,21.9
130368,21.4
54410,21.0
211512,25.3
204724,41.2
98124,22.0
291767,29.3
23987,18.7
22185,38.1
89755,12.9
188569,19.6
112266,22.9
38991,26.2
84658,16.9
48182,11.6
114354,36.8
155580,32.4
131752,18.2
21463,27.2
183942,10.6
22522,10.4
139436,10.2
164100,14.8
95150,20.6
46346,13.9
71176,27.8
30047,16.0
217640,11.4
37062,10.3
97867,20.5
14732,28.0
131907,31.8
112565,22.8
16779,12.0
117892,23.2
120702,28.6
228444,31.0
288082,33.7
210201,31.3
36513,21.3
241070,24.0
283070,45.6
219608,9.02
61598,32.8
227707,9.06
85753,43.8
23101,23.4
47685,23.9
260377,21.2
116084,30.2
176401,16.5
231393,27.8
61122,12.8
176412,22.2
123544,29.5
169799,10.8
144064,42.1
23180,23.5
205942,12.1
127409,25.4
4879,33.0
34091,21.9
70128,27.0
174788,23.9
282736,13.4
72732,27.9
11712,14.7
80626,19.8
135479,15.2
110698,27.8
200585,12.0
242306,23.5
256893,11.2
203978,47.4
243666,14.6
156053,28.4
186349,15.7
21992,13.4
233302,23.3
14921,15.6
44457,14.8
209214,30.2
101550,27.0
298230,27.5
182358,15.6
101670,24.8
21218,21.1
267796,23.4
116478,29.4
250243,23.8
229055,34.4
45164,41.7
154279,21.7
260485,9.39
140529,31.4
119549,19.3
97370,13.2
193398,20.3
245458,24.3
174435,19.9
127527,16.7
150101,13.8
73455,38.2
208760,25.7
93853,9.43
72326,23.3
206835,32.2
54456,14.5
152928,22.6
209012,23.2
145401,24.6
107314,24.4
97023,26.4
109211,43.5
291366,18.9
48608,19.7
243107,14.4
17698,20.8
50425,20.7
53318,21.9
65418,11.2
184253,19.5
102340,21.7
229488,27.0
253311,27.9
184349,10.2
31907,33.7
114333,24.0
15807,23.6
163335,18.5
36709,17.3
227344,20.2
7012,12.8
219468,39.6
221342,24.9
54073,30.9
104670,13.6
215367,21.1
200985,19.1
55933,28.7
14573,23.7
196147,42.6
294049,30.2
207377,36.7
275571,33.2
145561,46.3
226872,26.1
9803,30.0
89356,14.6
156964,32.1
102353,36.7
129913,38.0
14591,28.7
147301,50.5
235199,28.5
164326,29.1
174082,31.0
119242,27.0
174387,23.5
82713,21.5
129385,16.9
277531,25.4
47054,24.2
161010,42.6
18805,47.0
54433,21.0
262480,12.7
64169,18.0
257311,16.7
257166,18.8
136348,25.6
220705,34.4
242971,43.3
247173,12.2
121066,34.5
189033,23.3
234098,15.8
135993,19.5
157423,51.3
169352,9.67
265704,19.0
119670,17.3
17513,30.9
1458,48.9
31634,27.2
77266,21.7
64090,35.2
222737,66.4
182589,14.7
178275,19.3
132590,18.3
183389,16.5
153712,12.2
99940,22.8
93940,15.3
168973,22.5
290892,20.7
82306,22.7
169278,18.9
14906,17.9
217809,16.9
3422,23.7
196205,52.3
32192,26.9
53657,20.8
14576,26.6
200121,19.9
229026,21.5
102132,36.1
170710,31.4
295469,15.5
108895,24.2
257741,19.3
77489,12.6
115419,28.2
254417,36.6
197221,32.1
58625,10.3
17317,29.0
171415,31.9
96969,17.2
259172,29.8
53852,25.4
14883,19.1
64570,16.6
84222,18.3
271711,24.5
150837,16.2
268742,22.3
6094,23.4
288710,17.9
168059,17.7
21033,46.0
99157,17.9
46484,12.7
148488,25.3
73629,14.7
67239,36.0
17657,29.4
279394,19.9
196767,25.6
71237,19.8
168717,13.7
37521,16.1
232388,15.3
66705,48.5
30144,18.3
228842,33.8
249721,11.5
254783,21.5
179168,29.0
264461,13.5
4674,22.2
202292,43.6
179991,25.1
263832,34.3
191415,30.6
210158,18.0
61296,36.1
249561,14.9
2247,46.1
60370,25.2
235618,19.1
174562,19.1
24333,17.7
6398,12.9
209058,31.8
201196,15.9
206447,38.8
158511,9.47
287008,34.5
274784,16.7
79511,15.6
263837,47.6
295368,16.7
139201,25.8
298258,19.7
259175,23.1
191622,19.4
35193,28.4
196743,16.5
216835,27.5
62162,33.6
133270,28.8
176850,46.8
82687,28.9
82968,16.3
228505,16.9
215292,35.1
34994,10.9
255299,19.2
5998,31.0
297942,9.67
39422,16.5
135380,20.3
6765,16.5
249232,23.3
141764,23.2
61989,34.4
254687,15.9
66726,42.8
30060,18.5
33197,12.3
152724,14.5
215500,21.3
135403,12.8
284805,17.3
98805,16.7
232087,14.4
173209,27.4
57919,10.1
194274,18.0
263411,22.5
196137,53.7
70284,23.3
205483,16.9
47007,29.9
222430,46.7
19043,30.3
289889,14.1
296425,21.9
220852,23.1
251685,18.5
108063,20.1
129859,14.7
278560,12.1
41711,21.8
204330,38.3
138400,37.8
189641,24.3
297359,14.8
35125,15.3
177326,22.6
159636,18.0
63911,17.8
75115,17.1
162685,24.3
133339,24.9
123289,30.6
23954,23.7
96384,25.1
215727,20.5
248362,10.9
87657,20.4
133571,23.6
259449,14.1
263036,26.1
182041,35.2
106419,12.2
185096,44.3
45065,11.3
99740,13.9
259187,25.0
62494,20.1
147025,51.9
38190,14.2
182956,18.3
283580,21.1
247873,29.5
107744,10.7
291378,31.1
68526,36.6
269518,21.4
119947,29.6
63144,12.6
273430,28.5
198109,21.7
279009,16.1
188385,14.5
218024,13.2
297021,15.2
221006,28.2
106529,20.6
167181,12.8
250419,44.7
295599,16.5
116100,29.2
32813,36.7
287914,18.6
34528,9.56
231929,8.08
278717,12.4
262085,44.6
167494,10.4
244347,24.6
51241,33.7
230162,12.6
183817,13.6
150568,10.7
156133,26.1
18532,23.0
263897,15.4
257621,25.1
201348,21.4
196595,34.3
273092,17.8
81291,14.7
43797,20.8
279955,21.4
149108,23.7
204281,26.7
202282,30.4
89006,33.2
192776,21.1
97782,27.2
185897,8.24
32739,18.3
278825,10.9
133035,16.9
167142,16.8
249913,30.9
225689,11.0
206925,14.8
21471,15.3
160565,14.7
234188,30.4
199095,18.1
252526,23.0
227111,21.8
281589,33.3
177823,16.2
169010,39.9
151049,16.5
22196,34.1
107998,38.7
258818,19.0
80194,14.7
107997,31.9
254211,16.1
67558,19.7
38891,17.9
270547,25.1
48927,20.4
273626,18.8
197736,14.9
249372,24.2
101160,13.4
254677,19.1
198722,14.3
43912,22.2
164821,27.3
220185,28.8
59875,20.4
132943,27.4
90768,13.5
263127,19.2
215058,15.3
249313,40.6
279224,26.8
85473,56.8
44171,26.8
128397,15.2
210265,18.7
47803,12.9
199528,18.3
185365,25.1
140013,23.6
268610,21.5
171256,13.9
107883,9.92
46400,21.2
146399,56.2
59841,19.2
6651,19.8
96549,29.3
202348,32.6
283117,44.1
138483,20.2
149817,66.6
279701,9.14
109350,12.8
274303,13.6
193790,28.7
52465,35.4
69209,21.9
277543,25.9
107119,24.6
96579,44.1
275788,18.1
95296,14.3
214939,17.7
86510,43.4
21055,45.7
287912,24.6
205802,24.7
197426,12.6
51639,31.9
19702,55.6
141590,13.2
145161,43.1
185809,14.7
199568,25.8
98803,8.64
106991,13.7
291188,22.7
105059,20.6
155190,22.9
288335,28.4
288967,14.2
228692,14.3
65407,20.0
280257,21.8
35406,14.7
13193,10.1
287278,11.5
104704,17.1
91799,18.8
198206,20.7
211555,22.5
92360,44.1
55767,32.9
255011,36.7
107986,24.0
120940,13.9
157174,12.6
12715,21.2
289099,35.2
245557,15.2
99820,15.2
104871,14.4
117464,29.1
25179,14.2
207355,14.9
184913,17.9
151041,21.2
288617,13.3
148030,21.5
61057,15.7
37709,21.9
188401,15.3
169131,20.4
139207,15.5
290902,34.4
185136,15.7
207406,33.3
129341,34.7
40190,20.4
170509,16.9
12088,14.0
69440,14.6
283203,41.4
76019,8.34
53829,23.7
84842,33.1
279307,26.7
213773,42.6
126030,18.1
19222,61.8
188335,15.2
260334,25.5
289036,29.6
252818,17.3
153697,12.4
126687,25.7
201098,20.8
222095,36.3
157452,45.9
820,13.6
220227,23.2
107216,13.3
189392,19.6
290488,20.0
287587,17.1
75844,13.5
193712,20.6
167546,11.8
218640,24.5
107550,16.4
57381,46.3
190088,17.0
136682,17.8
292733,14.8
142469,43.7
110891,27.4
218614,17.0
192051,31.9
13907,18.1
136482,22.8
209430,18.6
53660,20.0
143192,26.9
165322,14.4
102845,29.5
76386,10.8
79557,16.9
255867,13.9
45767,28.6
208545,33.8
294650,17.6
7036,28.0
109138,26.0
270787,15.6
267075,35.8
70559,19.9
61733,35.1
170398,16.3
56015,11.9
263758,29.0
36859,12.2
162043,23.3
90476,10.5
25112,15.5
59047,19.9
189994,30.0
68248,23.6
70121,16.7
12524,14.7
10495,12.7
166361,13.6
273944,25.1
134207,14.2
280736,32.1
34634,30.1
36618,15.2
34245,17.4
262642,23.8
57945,31.8
16898,42.9
138465,19.1
26112,30.2
4936,37.6
213791,26.5
130058,25.3
161816,33.2
57540,21.6
61874,23.7
161216,18.4
288146,20.8
63679,36.0
190806,21.0
269567,11.3
225436,20.1
236685,22.8
231325,41.4
244202,38.6
296458,12.2
182772,31.4
196394,47.7
106217,20.7
272247,32.1
53416,31.4
18263,15.3
85927,10.5
137994,22.6
275898,23.8
69029,25.0
206365,11.3
2742,61.4
3261,19.4
76142,25.6
62099,20.3
70251,35.1
30331,15.4
115033,32.2
171676,16.5
274714,8.17
195109,20.8
163239,13.6
199241,16.5
271180,33.3
211032,14.7
64225,18.6
47086,19.8
15785,16.2
171951,14.3
114730,27.1
52536,26.8
231855,43.0
153921,21.0
240771,28.6
115866,15.6
259775,17.2
56086,35.3
40470,16.2
82107,26.5
229881,17.2
172659,31.2
183187,19.2
204987,30.8
101037,24.9
32663,14.5
90289,18.2
204496,18.8
274040,17.1
40536,12.6
299213,16.0
47346,28.6
44605,14.1
20324,49.3
143267,30.8
84559,21.6
182301,14.0
94653,16.1
57948,36.1
53006,28.5
109336,16.2
51183,28.0
215010,31.6
281,25.7
52399,11.7
227723,21.6
185479,14.3
275238,29.4
32699,18.5
122853,24.6
230080,29.3
45786,20.9
35324,17.0
289393,20.6
287675,12.7
202896,30.1
145021,64.0
291834,18.5
14590,31.1
38919,29.2
73374,41.3
213101,48.9
125375,12.0
213689,27.9
10053,30.9
197438,15.4
275901,24.5
25157,22.0
206233,26.3
39199,24.9
137243,16.9
274200,19.9
73789,30.1
150307,17.3
109597,29.9
268715,22.5
3570,31.0
72789,14.1
53042,17.3
123129,28.1
11823,25.9
130671,29.1
101989,19.5
202227,27.4
93849,11.5
229527,23.1
143117,35.0
74607,19.3
285327,20.1
250628,18.2
240337,17.6
269239,14.2
158043,19.0
241729,13.1
100977,27.8
294129,24.4
71941,40.9
127598,21.3
54725,13.3
18151,56.0
89959,7.11
263202,13.9
133118,15.9
294454,15.6
133078,15.7
242835,19.4
5596,45.7
136232,13.6
214681,14.6
167126,15.7
251405,12.7
285963,15.7
251538,17.1
20438,17.6
135718,12.7
5898,24.6
42520,29.9
168305,22.4
171718,26.5
88579,21.5
42199,13.6
169394,18.4
122633,23.3
37372,32.1
180290,24.2
59118,22.2
23308,10.3
295229,16.7
49693,18.4
176274,17.6
107499,23.2
286800,13.0
123434,15.3
29447,22.7
142426,50.5
113770,25.9
275038,27.6
262854,20.8
14500,20.5
246235,26.9
35755,9.86
291648,22.8
110223,37.4
122677,26.9
105412,50.5
63889,37.1
160639,22.4
266548,24.1
280863,14.5
115204,16.9
134926,50.9
37658,21.5
286065,13.4
49313,14.9
51739,22.4
283113,51.3
243368,28.1
2877,31.2
106054,16.8
224977,22.4
141561,17.9
292859,27.7
15556,28.9
104622,17.5
293756,20.4
271533,27.1
121001,21.4
155090,35.7
12447,29.4
182647,16.8
286622,15.9
21864,12.2
194032,27.8
243587,45.0
274022,27.3
28819,14.9
15702,19.5
130453,24.2
288426,42.2
112064,16.5
139076,16.5
263391,16.8
178224,12.7
240607,20.2
88139,14.4
95581,16.9
199180,27.6
67395,29.2
6666,26.5
174809,17.3
54777,12.1
237279,29.9
171452,15.5
244356,32.2
108227,37.7
8772,14.1
210,13.8
90022,23.6
223560,29.7
134707,21.8
264740,25.6
276943,33.2
97195,24.8
69524,17.5
202264,34.0
232439,23.0
131650,22.4
120792,16.4
225671,23.4
212805,22.1
106033,29.0
214327,36.2
99999,14.8
142232,61.7
146069,61.1
51904,29.3
181037,17.0
210199,24.1
252343,13.1
188668,26.2
284528,8.48
75606,18.9
221527,32.4
130713,27.9
149252,13.6
111587,27.6
293114,30.2
18709,10.7
115949,18.7
276315,17.8
188094,8.61
201289,20.9
132964,20.0
266998,53.6
250829,39.2
288674,15.7
83383,15.5
19430,49.5
265685,41.1
60124,25.0
287379,17.6
185212,15.9
52711,52.1
52357,28.6
156811,14.9
247729,20.2
223911,11.6
75841,20.9
54636,17.3
122955,28.0
135833,29.6
223842,13.0
40623,28.9
231706,28.8
117510,23.8
139586,23.0
235241,24.4
193566,33.9
51063,25.8
169867,20.4
36266,8.63
200698,21.2
167427,27.8
95568,36.5
101035,24.5
69766,27.8
119206,19.9
61839,35.5
45656,13.1
293209,17.7
76192,9.13
193149,21.0
277688,29.6
140763,17.1
264337,17.4
133166,21.7
284880,12.3
216338,9.23
25851,19.7
253822,14.2
279214,14.0
37550,32.5
180600,10.3
157862,18.0
25709,8.33
67250,43.3
87109,20.3
194901,16.2
159182,19.2
26660,21.8
36951,29.8
271581,25.5
105214,20.3
276621,14.6
203409,19.6
55245,30.2
245632,20.7
44501,25.3
26800,23.5
155175,20.7
124837,35.1
107844,12.0
225561,36.5
287892,20.5
256351,15.0
286206,26.4
92207,12.0
136111,15.4
27808,17.9
48494,6.12
15012,41.4
231891,19.5
177553,16.3
100505,20.5
163839,14.8
106278,14.2
29414,17.5
298001,14.6
155236,13.1
249869,34.4
107993,19.2
122462,25.9
112386,33.7
211627,35.2
95019,20.6
205804,36.0
25648,12.6
68021,23.2
144099,67.1
104677,11.8
148264,17.1
174282,26.2
214307,29.8
259176,28.0
179185,41.6
112536,10.7
238219,19.0
282940,20.6
200916,35.7
140851,17.7
48004,14.1
222754,18.6
103203,21.4
3517,18.4
58429,24.9
285932,19.3
289951,18.8
244678,26.8
45000,29.1
44749,28.7
75754,15.8
232917,44.8
128251,17.5
43177,12.3
52517,20.0
292555,15.1
219752,38.5
149295,18.3
269728,13.3
285435,18.4
29824,19.8
160092,37.0
219030,19.3
95753,17.2
231208,29.1
281759,9.21
122375,28.5
283394,20.6
25752,10.8
97697,22.2
217869,10.4
297633,14.2
290426,16.8
261648,22.2
264582,15.3
107778,36.8
248890,13.1
120157,11.5
185177,25.6
93969,18.1
130922,25.0
130314,17.9
216120,45.9
278327,16.3
296423,19.2
148512,62.9
26966,27.7
240893,39.6
131445,22.4
129661,25.6
81670,19.9
232024,16.7
158910,9.71
33338,26.2
60409,22.3
185458,9.46
184303,12.0
214090,18.1
291409,22.9
18447,50.8
147607,15.3
274433,25.1
239467,13.0
14540,23.5
59715,29.6
124441,24.0
274774,18.4
102694,21.9
292116,10.3
290278,20.0
187824,17.0
277147,10.2
109370,16.4
85535,10.4
154238,37.9
263954,37.6
116302,16.5
21078,39.9
22394,35.5
52339,27.5
78103,20.7
239538,29.8
227000,34.1
67459,16.2
254826,13.2
147752,49.9
35496,45.9
220575,25.4
207658,17.7
125696,16.9
128637,25.6
81599,12.8
245811,10.9
248996,12.5
136556,21.2
277079,14.4
157516,44.5
35115,10.3
199559,16.8
129916,13.7
213701,26.7
291309,23.0
246933,42.6
243655,11.9
11643,28.1
176923,11.2
264650,23.0
134766,13.9
48190,23.3
47231,12.4
283894,24.9
71582,10.9
289556,13.2
246318,10.3
93711,21.8
79307,33.3
111160,30.6
9701,22.1
97670,25.9
200948,37.6
86808,12.5
64338,18.5
241685,23.1
262517,16.8
187426,30.9
297958,29.9
137108,28.5
102335,32.8
66974,35.1
203061,30.1
50494,35.3
54277,20.4
97169,9.01
169199,17.0
132020,21.0
194663,18.9
31044,15.5
53730,28.6
103494,8.53
101623,27.7
174744,21.6
25984,54.9
278410,12.7
62836,43.5
186802,10.5
156916,43.1
274889,32.2
100722,15.3
221338,24.1
177484,31.6
110273,22.7
219726,38.8
38460,12.9
103831,28.0
261751,14.4
296211,30.8
140056,19.4
288175,23.1
232693,18.3
282299,40.5
258807,16.2
66819,18.6
121053,33.3
229855,18.4
288103,34.0
46000,11.9
138440,41.3
238449,18.4
166971,20.9
46370,30.3
134576,22.9
172249,14.5
13804,19.5
117487,22.7
88336,18.2
184827,43.3
118550,16.7
3023,16.5
172965,15.3
196950,13.1
157485,30.0
150855,16.7
185369,26.7
297759,21.4
124983,36.1
277956,29.2
159433,16.9
69371,40.1
67674,12.5
200563,11.0
26493,13.2
266578,39.4
251836,32.3
174399,18.4
139395,23.1
196329,38.1
293056,15.1
214188,22.4
14205,19.5
161500,15.8
291150,22.2
200988,19.4
238099,18.0
71119,36.2
123015,31.9
106679,19.6
62983,56.8
184511,25.2
54388,41.1
217005,19.8
184282,10.0
101736,25.0
149677,59.5
296177,21.5
279984,13.3
15805,34.1
227388,20.9
250029,23.6
294303,13.0
209960,11.2
71014,28.3
161578,20.8
165162,6.19
74612,26.8
263343,15.3
151998,39.1
200139,22.3
78178,13.0
201546,20.4
224791,13.6
39466,16.7
207637,18.8
32159,31.7
36826,23.4
128625,18.2
263656,20.3
235945,26.3
145948,53.4
288311,19.9
69018,17.7
223095,19.5
116237,38.2
281250,17.7
216268,27.1
276260,27.3
299066,34.3
274466,18.2
20462,22.8
85688,15.5
241522,15.5
85185,16.8
98318,21.6
136787,24.5
111839,29.2
107224,12.2
57533,29.4
117047,26.4
108780,16.8
177410,20.7
123560,17.5
117012,18.9
207040,17.0
138657,17.1
119461,26.0
158898,18.1
194248,20.1
294747,22.9
287918,22.1
213008,33.4
28730,25.1
279896,33.0
105554,19.0
33244,20.8
130480,27.7
224232,26.8
204863,26.4
225220,14.0
37967,10.9
93800,8.34
40963,25.5
214040,16.5
214383,30.9
191135,17.2
233496,25.9
34532,17.3
140914,16.7
247283,20.1
25251,16.4
13371,18.4
232434,17.6
136356,21.5
99440,20.6
56918,32.4
226159,27.5
53449,35.7
194141,12.0
33669,13.4
176437,10.2
190874,35.8
193438,12.5
183782,28.0
206191,16.9
129520,12.4
292534,13.3
268162,20.9
228714,13.7
240293,22.3
176625,15.4
37731,32.0
281745,9.71
199726,13.0
274643,9.59
1390,53.8
59103,30.4
182742,27.3
82598,24.3
40442,31.7
282586,10.7
36421,15.8
32207,20.9
297476,26.9
158596,33.4
207343,32.6
33111,13.0
225117,25.4
114324,18.2
296579,18.0
215993,17.3
277340,19.3
234553,26.0
20833,49.2
155164,10.1
279983,19.4
225981,37.0
252604,18.4
89921,13.3
293183,29.5
126540,29.6
183685,28.3
127690,12.0
208093,15.9
194270,18.1
121155,31.6
204105,24.7
81603,23.7
235887,20.3
200291,17.8
111872,41.3
196269,47.9
110631,17.2
282869,12.1
32573,20.7
76908,11.2
146359,14.6
243279,14.6
126505,19.5
196327,27.9
128242,24.3
160714,11.4
255478,19.1
42153,31.2
190472,20.4
102510,16.0
218646,19.1
225964,26.8
191632,28.9
287922,22.7
289700,26.6
134039,11.1
276205,17.1
204608,24.6
105037,35.4
208536,21.6
298478,12.4
55643,34.0
57231,40.6
223452,11.2
175591,21.6
238278,30.3
195421,62.4
282791,17.4
129001,30.1
192315,22.7
28560,14.6
135036,8.35
20717,55.9
50949,40.7
131725,16.4
183658,27.8
147526,19.4
53211,29.7
214379,43.8
129742,27.3
65212,14.5
264327,10.6
264143,25.2
187108,18.7
13275,35.6
66746,17.1
187214,30.6
195584,37.5
86002,18.6
80289,13.8
274028,16.6
74914,41.0
28668,24.5
223969,14.5
145112,28.0
261507,16.0
218944,30.3
84606,28.1
10678,15.0
133836,19.2
252696,32.3
27659,21.4
122956,30.0
191680,15.6
213644,44.0
228645,24.9
37616,16.5
294377,15.5
127392,14.8
31068,29.1
10590,11.8
123227,29.6
146541,63.9
48040,19.3
58991,41.2
253787,23.3
250009,43.8
266850,19.3
124371,12.8
242219,38.4
120789,12.1
64180,23.1
156141,17.6
69698,11.7
163812,15.9
252666,23.6
227873,21.6
261364,20.1
221241,44.2
271341,15.7
274103,21.6
55451,24.0
80167,13.2
229495,22.9
228355,35.4
143519,33.2
232888,22.7
297168,23.7
185687,8.81
19899,51.2
246359,13.7
252,17.5
107572,18.9
93629,25.5
172752,20.7
51891,31.8
111235,29.0
68969,22.6
270323,20.2
10316,46.5
75457,22.4
189688,11.5
123623,21.8
63050,29.9
140059,11.0
296342,20.3
105592,25.6
144152,23.2
146963,37.9
103105,25.6
169825,20.6
251847,20.1
146940,59.1
17838,18.8
127689,23.1
244899,16.1
84621,16.2
236653,26.7
120597,42.1
189804,22.3
289698,13.6
46176,11.4
119491,33.1
128477,40.7
64153,39.4
143885,55.3
52217,8.9
37975,18.6
24141,24.4
243667,29.7
242396,32.0
139212,27.5
94859,35.3
88705,21.0
224964,31.5
10027,28.1
226648,23.8
287948,22.8
125379,40.7
110845,38.5
113832,13.9
57759,27.5
84367,27.6
270444,32.3
78573,23.9
111661,15.7
99697,41.8
292792,52.5
207756,45.1
82668,17.6
98514,36.8
90282,14.6
105162,13.3
41514,8.58
184981,9.56
58288,19.9
78042,21.2
142243,46.1
278873,14.0
27403,22.0
272260,25.6
121156,20.2
267512,17.4
258633,19.2
45067,32.5
252104,20.6
248388,26.6
179606,14.9
102490,22.9
249032,19.3
76627,28.1
211433,32.3
111050,29.5
95988,32.3
199144,29.9
227675,31.2
22660,24.7
284563,13.3
207380,10.5
172092,9.45
239529,11.5
56890,13.3
286827,13.3
174554,27.9
131489,26.3
272087,13.4
222902,20.5
60427,11.9
205321,34.1
188696,20.8
77760,18.4
159999,21.4
98539,15.4
71909,35.6
76382,10.1
86304,27.9
39609,25.9
142569,60.5
287057,12.9
123203,35.5
87811,39.1
233535,21.9
157238,33.1
155704,25.6
121477,16.3
195097,15.7
99384,43.5
94943,17.2
240005,32.0
37889,17.3
136342,8.57
36127,17.6
264099,22.3
28152,15.0
61021,16.3
47033,13.3
14124,19.3
52935,23.4
80562,24.7
201535,14.4
144376,53.8
273418,19.5
123072,27.9
269235,35.2
251168,13.5
74916,21.3
199522,12.8
245468,9.92
291286,17.8
60750,19.5
21103,52.0
154982,15.9
183433,29.6
293264,16.6
107551,25.6
46293,12.1
168267,15.8
152737,21.5
221901,20.4
165872,14.5
172767,10.0
20789,52.0
156709,76.6
87685,7.88
242304,22.3
54005,24.3
48679,8.08
160806,17.0
99661,38.2
196809,18.1
52366,52.5
164254,17.8
216201,17.5
168281,30.7
74978,37.6
25871,13.6
127013,15.9
92533,25.0
73325,36.8
199921,21.1
65529,19.9
221169,22.7
160520,20.4
278127,21.3
154857,10.5
225078,13.2
19812,47.6
25769,20.3
129264,19.0
82365,18.4
187299,24.7
84549,15.5
106432,20.9
296164,28.5
198927,14.6
111553,39.6
32098,18.1
170636,10.2
170766,29.4
146970,62.2
33889,12.0
34509,16.6
52929,27.5
247348,39.8
223500,17.6
159311,15.3
57500,10.2
116330,12.2
168908,19.9
243252,27.4
274964,23.2
262144,16.9
134234,12.5
286371,35.0
80385,27.9
87350,11.0
64976,36.7
39500,8.63
167376,23.6
150157,19.5
67054,13.9
215984,28.9
230262,33.9
107453,27.5
205522,23.7
177634,26.2
68485,25.8
63701,20.9
126627,13.4
10871,14.3
62172,22.2
187119,17.5
12555,20.0
259870,50.0
141912,26.3
270519,16.1
156127,16.9
178132,32.5
120089,14.0
802,24.2
161498,22.3
127601,16.4
17868,14.5
114901,12.0
177376,13.5
281820,11.3
68656,24.0
162137,24.8
253228,12.7
62720,19.6
292460,29.7
216931,13.9
111272,21.8
260040,19.8
162869,13.8
185394,27.4
144971,56.1
105512,26.2
44728,12.4
227701,18.4
90092,18.4
41733,19.6
140625,23.5
200953,17.9
58638,31.8
10569,18.2
90942,22.8
131385,13.1
108373,22.7
223299,52.9
266363,23.3
274167,27.6
245364,28.4
36192,31.7
162840,28.8
80136,23.3
27670,13.4
205640,28.0
104404,25.1
92009,26.9
242976,19.4
232173,31.7
106819,19.4
234145,14.7
58715,24.8
223988,20.5
186162,23.1
107723,20.2
231231,15.7
167677,22.9
99995,28.1
116902,19.8
243150,22.3
18101,56.0
2456,63.9
125444,38.8
241447,15.7
138350,11.4
179957,12.7
61455,21.4
137963,24.7
215994,10.5
32396,30.7
188765,15.2
51757,22.2
253262,10.8
68063,27.4
23776,17.7
217905,22.2
192472,27.8
122500,20.0
217373,9.92
155907,10.9
81737,25.3
191951,12.1
175127,28.9
218708,29.4
75003,16.4
44295,22.3
102274,30.6
43996,23.2
130770,32.1
109511,25.5
270698,18.0
92175,17.4
60525,11.4
292559,11.6
247749,26.0
36391,15.2
92429,46.7
215896,17.6
174640,20.4
288665,27.2
10034,13.2
92938,15.3
1868,43.6
129713,40.8
220503,10.9
132985,12.4
281749,10.5
280338,15.2
245866,32.4
293392,43.3
204524,32.5
46266,23.1
105000,32.2
214074,21.2
45126,10.7
59180,14.2
148309,12.4
140191,14.0
238238,17.1
127364,9.67
255932,12.4
173891,31.4
240691,47.0
26954,21.4
246157,23.7
26850,14.9
5150,63.4
79838,16.7
40263,24.0
49300,16.2
5933,10.6
121274,17.9
192781,26.0
27831,13.4
249413,28.2
163182,28.0
285244,19.2
212097,31.3
235879,19.3
282186,13.7
75980,12.2
146333,22.8
183822,12.0
230552,23.3
245126,38.6
142427,48.3
39964,14.1
105645,27.1
32511,38.1
54505,30.3
104000,27.3
6405,21.6
267636,16.1
290425,11.8
206310,18.7
48363,14.5
242935,20.0
261600,46.4
143013,8.85
262437,24.8
223706,31.7
267730,14.2
48291,16.8
189170,16.0
275577,21.6
108662,19.1
55525,21.4
226410,12.9
99791,15.1
195475,52.2
244833,25.0
131354,20.5
83700,23.6
104632,19.0
98512,16.3
